time,x1_e,x2_e,x1_h,x2_h,x1_r,x2_r,sin,cos
time,x1_e,x2_e,x1_h,x2_h,x1_r,x2_r
0.41,0.399414715330628,0.919008213155621,0.39861561520844,0.917118146048808,0.398609327952975,0.917120822829963,0.398609327984423,0.917120822816605
0.42,0.408604797462184,0.915014066002315,0.407766865888167,0.913086133989421,0.407760453027494,0.913088940326313,0.40776045305957,0.913088940312308
0.43,0.417754938122207,0.910928018027693,0.416877338884767,0.90896281102384,0.416870802396516,0.908965749689551,0.416870802429211,0.908965749674885
0.44,0.426864218302484,0.906750468646471,0.425946123128061,0.904748589494441,0.425939465032696,0.904751663235305,0.425939465066,0.904751663219963
0.45,0.435931722988949,0.902481826463446,0.434972311716849,0.900443890833686,0.434965534077329,0.900447102368707,0.43496553411123,0.900447102352677
0.46,0.444956541253583,0.898122509233557,0.4439550020096,0.896049145521976,0.44394810693103,0.896052497542257,0.44394810696552,0.896052497525525
0.47,0.453937766345919,0.893672943821021,0.45289329571472,0.891564793044604,0.452886285344002,0.891568288212776,0.452886285379068,0.891568288195329
0.48,0.462874495784129,0.889133566157562,0.46178629898038,0.886991281847804,0.46177917550585,0.88699492279746,0.461779175541483,0.886994922779284
0.49,0.471765831445705,0.884504821199721,0.470633122483909,0.882329069293908,0.47062588813497,0.882332858629038,0.470625888171158,0.882332858610121
0.5,0.480610879657702,0.879787162885263,0.479432881520724,0.877578621615604,0.479425538567472,0.877582561910044,0.479425538604203,0.877582561890373
0.51,0.489408751286555,0.874981054088686,0.488184696092804,0.872740413869316,0.488177246845644,0.872744507666189,0.488177246882908,0.872744507645751
0.52,0.498158561827442,0.870086966575821,0.496887690996692,0.867814929887695,0.496880137805953,0.867819179698868,0.496880137843737,0.86781917967765
0.53,0.5068594314932,0.865105380957546,0.505540995911019,0.862802662231233,0.505533341166555,0.862807070536771,0.505533341204847,0.862807070514761
0.54,0.515510485302775,0.860036786642614,0.514143745483536,0.857704112139012,0.514135991614325,0.857708681386638,0.514135991653113,0.857708681363824
0.55,0.524110853169201,0.854881681789587,0.522695079417652,0.852519789478569,0.522687228891387,0.852524522083136,0.522687228930659,0.852524522059506
0.56,0.532659669987097,0.849640573257895,0.531194142558467,0.847250212694919,0.53118619788114,0.847255111037875,0.531186197920884,0.847255111013416
0.57,0.541156075719676,0.844313976558024,0.539640084978288,0.841895908758699,0.539632048693767,0.841900975187568,0.53963204873397,0.841900975162269
0.58,0.549599215485256,0.838902415800827,0.548032062061626,0.836457413113479,0.548023936751225,0.836462649941337,0.548023936791874,0.836462649915187
0.59,0.557988239643264,0.833406423645974,0.556369234589658,0.830935269622207,0.556361022871703,0.830940679127177,0.556361022912784,0.830940679100163
0.6,0.566322303879724,0.827826541249542,0.564650768824151,0.825330030512829,0.564642473353535,0.825335614937566,0.564642473395036,0.825335614909678
0.61,0.57460056929222,0.822163318210745,0.572875836590838,0.819642256323062,0.572867460058574,0.819648017874253,0.572867460100482,0.819648017845479
0.62,0.582822202474327,0.816417312517822,0.581043615362239,0.813872515844337,0.581035160495006,0.813878456692203,0.581035160537305,0.813878456662534
0.63,0.590986375599505,0.810589090493079,0.589153288339914,0.808021386064923,0.589144757899592,0.808027508342728,0.58914475794227,0.808027508312152
0.64,0.599092266504436,0.804679226737084,0.597204044536146,0.80208945211222,0.59719544131935,0.802095757915786,0.597195441362392,0.802095757884292
0.65,0.607139058771807,0.79868830407204,0.605195078855042,0.796077307194253,0.605186405692647,0.796083798581477,0.60518640573604,0.796083798549056
0.66,0.615125941812527,0.792616913484322,0.613125592173041,0.789985552540343,0.613116851929705,0.789992231530724,0.613116851973434,0.789992231497365
0.67,0.623052110947371,0.786465654066196,0.620994791418836,0.783814797340986,0.620985986992509,0.783821665915156,0.62098598703656,0.783821665880849
0.68,0.630916767488032,0.780235132956723,0.628801889652675,0.77756565868693,0.628793023974111,0.777572718786192,0.628793024018469,0.777572718750928
0.69,0.6387191188176,0.773925965281842,0.636546106145062,0.771238761507469,0.636537182177318,0.771246015033337,0.636537182221968,0.771246014997106
0.7,0.646458378470418,0.767538774093666,0.644226666454829,0.764834738507943,0.644217687192764,0.764842187321695,0.644217687237691,0.764842187284488
0.71,0.654133766211355,0.761074190308962,0.651842802506586,0.758354230106469,0.651833770976347,0.7583618760287,0.651833771021537,0.758361875990508
0.72,0.661744508114444,0.754532852646849,0.659393752667525,0.751797884369898,0.659384671926037,0.751805729180081,0.659384671971473,0.751805729140895
0.73,0.669289836640913,0.747915407565704,0.666878761823591,0.745166356949004,0.66686963495803,0.74517440238506,0.666869635003698,0.74517440234487
0.74,0.67676899071657,0.741222509199295,0.67429708145499,0.738460311012921,0.674287911582261,0.738468558770789,0.674287911628145,0.738468558729588
0.75,0.684181215808563,0.734454819292129,0.681647969711046,0.73168041718282,0.68163875997725,0.731688868916041,0.681638760023334,0.731688868873821
0.76,0.691525764001484,0.727613007134044,0.688930691484389,0.724827353464851,0.688921445064283,0.724836010784153,0.688921445110552,0.724836010740905
0.77,0.698801894072825,0.720697749494029,0.696144518484463,0.717901805182334,0.69613523858092,0.717910669655227,0.696135238627357,0.717910669610943
